eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,footprintWKT,coordinateUncertaintyInMeters,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,type,geodeticDatum
GoA2020_Stn:28:cast1:niskin:5:POM41,GoA2020_Stn:28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:28:cast1:niskin:5:POM42,GoA2020_Stn:28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:POM43,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:POM44,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:5:POM45,GoA2020_Stn:Q:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Q:cast1:niskin:5:POM46,GoA2020_Stn:Q:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:POM47,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P:cast1:niskin:5:POM48,GoA2020_Stn:P:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:5:POM49,GoA2020_Stn:P PRIME:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:P PRIME:cast1:niskin:5:POM50,GoA2020_Stn:P PRIME:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:5:POM51,GoA2020_Stn:S28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S28:cast1:niskin:5:POM52,GoA2020_Stn:S28:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:5:POM53,GoA2020_Stn:S27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:S27:cast1:niskin:5:POM54,GoA2020_Stn:S27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:5:POM55,GoA2020_Stn:Y27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y27:cast1:niskin:5:POM56,GoA2020_Stn:Y27:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:5:POM57,GoA2020_Stn:Y:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:Y:cast1:niskin:5:POM58,GoA2020_Stn:Y:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:5:POM59,GoA2020_Stn:AB:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AB:cast1:niskin:5:POM60,GoA2020_Stn:AB:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:5:POM61,GoA2020_Stn:AF:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AF:cast1:niskin:5:POM62,GoA2020_Stn:AF:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:5:POM63,GoA2020_Stn:AJ:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AJ:cast1:niskin:5:POM64,GoA2020_Stn:AJ:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:5:POM65,GoA2020_Stn:AI:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AI:cast1:niskin:5:POM66,GoA2020_Stn:AI:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:5:POM67,GoA2020_Stn:AH:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AH:cast1:niskin:5:POM68,GoA2020_Stn:AH:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:5:POM69,GoA2020_Stn:AK:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AK:cast1:niskin:5:POM70,GoA2020_Stn:AK:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:5:POM71,GoA2020_Stn:AL:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AL:cast1:niskin:5:POM72,GoA2020_Stn:AL:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:5:POM73,GoA2020_Stn:AM:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AM:cast1:niskin:5:POM74,GoA2020_Stn:AM:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:5:POM75,GoA2020_Stn:4:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:4:cast1:niskin:5:POM76,GoA2020_Stn:4:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:5:POM77,GoA2020_Stn:I:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:I:cast1:niskin:5:POM78,GoA2020_Stn:I:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:5:POM79,GoA2020_Stn:3:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:3:cast1:niskin:5:POM80,GoA2020_Stn:3:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:5:POM81,GoA2020_Stn:AV:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AV:cast1:niskin:5:POM82,GoA2020_Stn:AV:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:5:POM83,GoA2020_Stn:AW:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AW:cast1:niskin:5:POM84,GoA2020_Stn:AW:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:5:POM85,GoA2020_Stn:AX:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AX:cast1:niskin:5:POM86,GoA2020_Stn:AX:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:5:POM87,GoA2020_Stn:AR:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
GoA2020_Stn:AR:cast1:niskin:5:POM88,GoA2020_Stn:AR:cast1:niskin:5,NA,NA,NA,NA,NA,NA,NA,subsample,Event,EPSG:4326 WGS84
