eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementUnit,measurementUnitID,measurementValueID
IYS:GoA2019_Stn18:bongo:Net1,IYS:GoA2019_Stn18:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn18:bongo:Net2,IYS:GoA2019_Stn18:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,176.66327866327867,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn18:bongo:Net2,IYS:GoA2019_Stn18:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn18:bongo:Net2,IYS:GoA2019_Stn18:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,34.670168437668444,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn18:bongo:Net2,IYS:GoA2019_Stn18:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn19:bongo:Net1,IYS:GoA2019_Stn19:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,208.9109109109109,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn19:bongo:Net1,IYS:GoA2019_Stn19:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn19:bongo:Net1,IYS:GoA2019_Stn19:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.998766266266266,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn19:bongo:Net1,IYS:GoA2019_Stn19:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn19:bongo:Net2,IYS:GoA2019_Stn19:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,166.69338569338569,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn19:bongo:Net2,IYS:GoA2019_Stn19:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn19:bongo:Net2,IYS:GoA2019_Stn19:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,32.713576942326945,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn19:bongo:Net2,IYS:GoA2019_Stn19:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn20:bongo:Net1,IYS:GoA2019_Stn20:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,247.74243474243474,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn20:bongo:Net1,IYS:GoA2019_Stn20:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn20:bongo:Net1,IYS:GoA2019_Stn20:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,48.619452818202817,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn20:bongo:Net1,IYS:GoA2019_Stn20:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn20:bongo:Net2,IYS:GoA2019_Stn20:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,200.63401863401864,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn20:bongo:Net2,IYS:GoA2019_Stn20:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn20:bongo:Net2,IYS:GoA2019_Stn20:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,39.374426156926162,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn20:bongo:Net2,IYS:GoA2019_Stn20:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn21:bongo:Net1,IYS:GoA2019_Stn21:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,242.17971817971818,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn21:bongo:Net1,IYS:GoA2019_Stn21:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn21:bongo:Net1,IYS:GoA2019_Stn21:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,47.527769692769695,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn21:bongo:Net1,IYS:GoA2019_Stn21:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn21:bongo:Net2,IYS:GoA2019_Stn21:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,201.76268576268575,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn21:bongo:Net2,IYS:GoA2019_Stn21:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn21:bongo:Net2,IYS:GoA2019_Stn21:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,39.595927080927076,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn21:bongo:Net2,IYS:GoA2019_Stn21:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn22:bongo:Net1,IYS:GoA2019_Stn22:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,234.62839762839764,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn22:bongo:Net1,IYS:GoA2019_Stn22:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn22:bongo:Net1,IYS:GoA2019_Stn22:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,46.04582303457304,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn22:bongo:Net1,IYS:GoA2019_Stn22:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn22:bongo:Net2,IYS:GoA2019_Stn22:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,224.20166320166319,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn22:bongo:Net2,IYS:GoA2019_Stn22:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn22:bongo:Net2,IYS:GoA2019_Stn22:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.999576403326401,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn22:bongo:Net2,IYS:GoA2019_Stn22:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn23:bongo:Net1,IYS:GoA2019_Stn23:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,251.6121506121506,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn23:bongo:Net1,IYS:GoA2019_Stn23:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn23:bongo:Net1,IYS:GoA2019_Stn23:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,49.378884557634557,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn23:bongo:Net1,IYS:GoA2019_Stn23:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn23:bongo:Net2,IYS:GoA2019_Stn23:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,72.933394933394936,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn23:bongo:Net2,IYS:GoA2019_Stn23:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn23:bongo:Net2,IYS:GoA2019_Stn23:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,14.313178755678758,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn23:bongo:Net2,IYS:GoA2019_Stn23:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn24:bongo:Net1,IYS:GoA2019_Stn24:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,250.56410256410257,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn24:bongo:Net1,IYS:GoA2019_Stn24:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn24:bongo:Net1,IYS:GoA2019_Stn24:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,49.173205128205133,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn24:bongo:Net1,IYS:GoA2019_Stn24:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn24:bongo:Net2,IYS:GoA2019_Stn24:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,213.02248402248404,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn24:bongo:Net2,IYS:GoA2019_Stn24:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn24:bongo:Net2,IYS:GoA2019_Stn24:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.805662489412491,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn24:bongo:Net2,IYS:GoA2019_Stn24:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn25:bongo:Net1,IYS:GoA2019_Stn25:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,219.25702625702627,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn25:bongo:Net1,IYS:GoA2019_Stn25:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn25:bongo:Net1,IYS:GoA2019_Stn25:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.029191402941407,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn25:bongo:Net1,IYS:GoA2019_Stn25:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn25:bongo:Net2,IYS:GoA2019_Stn25:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,201.84330484330485,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn25:bongo:Net2,IYS:GoA2019_Stn25:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn25:bongo:Net2,IYS:GoA2019_Stn25:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,39.611748575498581,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn25:bongo:Net2,IYS:GoA2019_Stn25:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn26:bongo:Net1,IYS:GoA2019_Stn26:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,205.17556017556018,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn26:bongo:Net1,IYS:GoA2019_Stn26:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn26:bongo:Net1,IYS:GoA2019_Stn26:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.265703684453683,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn26:bongo:Net1,IYS:GoA2019_Stn26:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn26:bongo:Net2,IYS:GoA2019_Stn26:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,187.8962038962039,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn26:bongo:Net2,IYS:GoA2019_Stn26:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn26:bongo:Net2,IYS:GoA2019_Stn26:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,36.874630014630014,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn26:bongo:Net2,IYS:GoA2019_Stn26:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn27:bongo:Net1,IYS:GoA2019_Stn27:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,212.24316624316626,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn27:bongo:Net1,IYS:GoA2019_Stn27:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn27:bongo:Net1,IYS:GoA2019_Stn27:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.652721375221383,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn27:bongo:Net1,IYS:GoA2019_Stn27:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn27:bongo:Net2,IYS:GoA2019_Stn27:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,206.89543389543388,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn27:bongo:Net2,IYS:GoA2019_Stn27:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn27:bongo:Net2,IYS:GoA2019_Stn27:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.603228901978902,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn27:bongo:Net2,IYS:GoA2019_Stn27:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn28:bongo:Net1,IYS:GoA2019_Stn28:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,206.46546546546546,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn28:bongo:Net1,IYS:GoA2019_Stn28:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn28:bongo:Net1,IYS:GoA2019_Stn28:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,40.518847597597599,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn28:bongo:Net1,IYS:GoA2019_Stn28:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn28:bongo:Net2,IYS:GoA2019_Stn28:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,188.997997997998,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn28:bongo:Net2,IYS:GoA2019_Stn28:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn28:bongo:Net2,IYS:GoA2019_Stn28:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,37.090857107107112,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn28:bongo:Net2,IYS:GoA2019_Stn28:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn29:bongo:Net1,IYS:GoA2019_Stn29:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,213.77492877492878,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn29:bongo:Net1,IYS:GoA2019_Stn29:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn29:bongo:Net1,IYS:GoA2019_Stn29:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,41.953329772079776,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn29:bongo:Net1,IYS:GoA2019_Stn29:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn29:bongo:Net2,IYS:GoA2019_Stn29:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,189.99229999229999,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn29:bongo:Net2,IYS:GoA2019_Stn29:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn29:bongo:Net2,IYS:GoA2019_Stn29:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,37.285988873488876,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn29:bongo:Net2,IYS:GoA2019_Stn29:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn30:bongo:Net1,IYS:GoA2019_Stn30:bongo:Net1:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,222.1055671055671,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn30:bongo:Net1,IYS:GoA2019_Stn30:bongo:Net1:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn30:bongo:Net1,IYS:GoA2019_Stn30:bongo:Net1:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,43.588217544467547,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn30:bongo:Net1,IYS:GoA2019_Stn30:bongo:Net1:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
IYS:GoA2019_Stn30:bongo:Net2,IYS:GoA2019_Stn30:bongo:Net2:bongo:tow_distance,tow_distance,http://vocab.nerc.ac.uk/collection/P01/current/LENTRACK/,200.41903441903443,meter,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/,NA
IYS:GoA2019_Stn30:bongo:Net2,IYS:GoA2019_Stn30:bongo:Net2:bongo:depth_estimated_volume_filtered,depth_estimated_volume_filtered, ,49.0625,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn30:bongo:Net2,IYS:GoA2019_Stn30:bongo:Net2:bongo:flowmeter_volume_filtered,flowmeter_volume_filtered,http://vocab.nerc.ac.uk/collection/P09/current/VOLF/,39.332235504735507,cubic meter,http://vocab.nerc.ac.uk/collection/P06/current/MCUB/,NA
IYS:GoA2019_Stn30:bongo:Net2,IYS:GoA2019_Stn30:bongo:Net2:bongo:speed_tow,speed_tow,http://vocab.nerc.ac.uk/collection/P01/current/TOWSPEED/,1,meter per second,http://vocab.nerc.ac.uk/collection/P06/current/UVAA/,NA
